Date,Product_ID,Units_Sold,Inventory_Level,Unit_Price,Fuel_Price_Index,Weather_Condition,Shipping_Delay_Days,Lead_Time_Days,Delay_Risk
2047-06-09,2,180,93,58.68,1.12,0,5,9,True
2047-06-10,3,205,58,21.57,1.16,4,0,4,False
2047-06-11,1,162,739,49.78,1.4,1,3,6,True
2047-06-12,0,147,406,36.71,1.44,2,5,8,True
2047-06-13,0,185,17,21.07,1.35,3,5,6,True
2047-06-14,4,46,493,12.55,1.47,4,1,3,False
2047-06-15,4,265,750,48.0,1.45,0,5,7,True
2047-06-16,3,154,871,25.82,1.28,2,4,2,True
2047-06-17,0,221,507,28.78,1.45,1,1,9,False
2047-06-18,0,40,585,34.26,1.27,3,5,2,True
2047-06-19,0,98,887,35.36,1.05,3,5,7,True
2047-06-20,0,177,331,20.31,1.41,0,6,3,True
2047-06-21,2,113,168,43.53,1.07,0,3,8,True
2047-06-22,1,27,775,44.63,1.16,4,2,3,False
2047-06-23,1,278,671,17.12,1.19,3,4,5,True
2047-06-24,3,74,848,36.65,1.4,3,0,8,False
2047-06-25,2,55,680,40.46,1.04,3,3,7,True
2047-06-26,0,25,940,19.31,1.22,3,1,2,False
2047-06-27,0,61,205,54.72,1.22,2,3,6,True
2047-06-28,4,69,868,34.14,1.29,1,0,7,False
2047-06-29,4,131,520,15.75,1.18,2,1,5,False
2047-06-30,3,165,504,26.72,1.29,1,4,2,True
2047-07-01,0,249,345,33.85,1.49,2,6,8,True
2047-07-02,3,230,303,10.51,1.04,4,1,9,False
2047-07-03,2,49,114,11.6,1.44,1,1,8,False
2047-07-04,1,135,663,12.78,1.15,3,6,8,True
2047-07-05,0,245,86,36.91,1.23,1,0,7,False
2047-07-06,2,78,94,26.8,1.37,3,1,4,False
2047-07-07,0,95,742,54.66,1.46,4,3,6,True
2047-07-08,4,235,427,37.96,1.0,1,2,9,False
2047-07-09,3,151,697,47.99,1.33,0,0,8,False
2047-07-10,4,100,449,44.36,1.03,3,0,7,False
2047-07-11,1,86,625,36.02,1.26,1,0,8,False
2047-07-12,4,249,785,47.24,1.37,2,3,6,True
2047-07-13,0,296,975,37.24,1.08,1,3,5,True
2047-07-14,4,91,540,29.27,1.38,3,3,2,True
2047-07-15,0,228,714,31.79,1.15,0,5,3,True
2047-07-16,1,291,1,51.93,1.31,0,3,4,True
2047-07-17,4,163,77,38.16,1.33,2,6,6,True
2047-07-18,3,270,323,28.86,1.32,4,1,3,False
2047-07-19,3,198,742,18.99,1.01,0,0,3,False
2047-07-20,3,99,97,34.77,1.08,4,5,3,True
2047-07-21,4,76,628,22.62,1.43,3,0,3,False
2047-07-22,4,193,109,57.78,1.47,1,4,5,True
2047-07-23,4,257,678,34.55,1.28,4,2,7,False
2047-07-24,0,185,456,10.45,1.3,3,1,7,False
2047-07-25,1,103,487,14.64,1.38,3,2,6,False
2047-07-26,3,67,808,24.22,1.2,3,1,8,False
2047-07-27,0,146,966,14.61,1.16,2,1,3,False
2047-07-28,3,188,370,54.7,1.38,2,1,8,False
2047-07-29,0,86,336,52.72,1.01,4,0,9,False
2047-07-30,4,213,889,58.54,1.44,3,2,3,False
2047-07-31,3,174,598,45.32,1.22,4,2,2,False
2047-08-01,4,179,970,42.27,1.25,0,3,6,True
2047-08-02,3,203,21,56.17,1.32,4,2,8,False
2047-08-03,2,285,721,57.32,1.14,1,3,9,True
2047-08-04,0,187,304,53.87,1.3,3,4,9,True
2047-08-05,2,164,923,53.07,1.35,4,3,7,True
2047-08-06,0,205,271,43.59,1.06,2,5,4,True
2047-08-07,1,281,489,10.08,1.26,1,1,3,False
2047-08-08,3,293,835,31.48,1.16,4,0,5,False
2047-08-09,1,242,445,41.78,1.28,4,5,7,True
2047-08-10,1,61,931,37.36,1.01,4,1,3,False
2047-08-11,0,23,277,51.06,1.37,2,6,3,True
2047-08-12,2,295,650,50.95,1.08,4,4,7,True
2047-08-13,4,212,852,39.93,1.34,0,5,3,True
2047-08-14,0,123,376,11.1,1.38,0,0,6,False
2047-08-15,4,266,231,28.47,1.38,0,4,6,True
2047-08-16,1,42,744,21.44,1.41,4,5,3,True
2047-08-17,4,32,591,26.94,1.15,1,1,5,False
2047-08-18,2,163,425,40.86,1.48,2,0,4,False
2047-08-19,0,237,54,13.32,1.01,0,4,8,True
2047-08-20,2,202,968,11.11,1.24,0,5,9,True
2047-08-21,2,261,802,31.84,1.14,1,3,2,True
2047-08-22,0,212,440,49.68,1.37,0,2,4,False
2047-08-23,2,291,33,11.53,1.4,2,1,9,False
2047-08-24,3,184,328,52.45,1.41,1,3,7,True
2047-08-25,3,199,844,29.19,1.15,3,4,5,True
2047-08-26,3,136,453,15.91,1.14,2,4,7,True
2047-08-27,4,285,387,38.37,1.34,2,5,7,True
2047-08-28,2,57,763,57.62,1.46,4,5,7,True
2047-08-29,0,63,429,37.13,1.13,3,0,7,False
2047-08-30,0,93,475,44.33,1.46,3,3,5,True
2047-08-31,4,245,124,50.82,1.3,1,4,4,True
2047-09-01,0,32,522,49.97,1.37,0,0,4,False
2047-09-02,3,31,481,13.66,1.22,3,2,7,False
2047-09-03,2,69,316,47.05,1.4,1,2,3,False
2047-09-04,0,268,121,57.47,1.49,3,0,4,False
2047-09-05,0,138,546,45.03,1.09,2,3,9,True
2047-09-06,1,76,580,51.82,1.19,3,0,8,False
2047-09-07,1,201,312,34.28,1.43,0,5,7,True
2047-09-08,1,283,486,25.95,1.09,1,0,4,False
2047-09-09,2,125,650,43.81,1.21,0,3,3,True
2047-09-10,3,210,11,34.61,1.08,4,2,5,False
2047-09-11,3,156,124,54.76,1.32,0,4,6,True
2047-09-12,3,207,810,58.72,1.12,0,2,3,False
2047-09-13,2,139,658,50.99,1.19,1,5,4,True
2047-09-14,2,261,76,59.63,1.25,2,3,2,True
2047-09-15,1,91,579,27.42,1.15,3,6,8,True
2047-09-16,0,262,717,54.79,1.34,3,1,4,False
2047-09-17,4,150,235,26.5,1.06,1,3,8,True
2047-09-18,4,288,570,15.9,1.44,1,2,2,False
2047-09-19,0,71,769,41.07,1.24,2,2,3,False
2047-09-20,1,81,253,32.75,1.29,2,6,6,True
2047-09-21,0,138,903,56.08,1.31,4,3,6,True
2047-09-22,0,283,405,34.61,1.03,3,3,2,True
2047-09-23,4,258,242,56.38,1.38,3,3,9,True
2047-09-24,1,274,460,13.93,1.47,4,2,5,False
2047-09-25,2,192,276,51.53,1.26,1,6,2,True
2047-09-26,4,256,468,47.96,1.2,3,5,2,True
2047-09-27,2,114,219,46.0,1.39,0,0,7,False
2047-09-28,1,76,224,27.76,1.36,1,1,9,False
2047-09-29,0,86,924,49.19,1.33,1,0,3,False
2047-09-30,3,65,100,34.16,1.48,2,5,8,True
2047-10-01,3,113,853,45.76,1.29,4,2,8,False
2047-10-02,1,157,633,37.61,1.12,1,0,4,False
2047-10-03,3,112,729,17.87,1.01,2,3,9,True
2047-10-04,2,251,506,13.23,1.23,0,4,8,True
2047-10-05,3,68,586,28.31,1.33,0,3,9,True
2047-10-06,1,42,330,56.64,1.09,3,1,5,False
2047-10-07,1,81,236,36.49,1.01,4,3,7,True
2047-10-08,2,286,993,50.11,1.45,4,4,8,True
2047-10-09,3,137,338,38.8,1.15,2,2,7,False
2047-10-10,3,107,751,57.9,1.23,3,0,8,False
2047-10-11,0,108,505,28.47,1.05,4,3,2,True
2047-10-12,4,74,164,12.85,1.19,3,5,3,True
2047-10-13,1,172,845,49.03,1.21,2,0,9,False
2047-10-14,0,258,668,45.27,1.45,3,1,7,False
2047-10-15,1,284,722,36.38,1.43,1,6,8,True
2047-10-16,0,287,932,26.32,1.09,1,5,9,True
2047-10-17,4,132,788,19.41,1.28,1,5,5,True
2047-10-18,0,185,727,34.11,1.37,1,0,9,False
2047-10-19,1,175,217,43.31,1.15,0,1,8,False
2047-10-20,3,27,744,38.94,1.2,0,1,6,False
2047-10-21,1,221,375,31.87,1.49,4,5,6,True
2047-10-22,2,236,11,36.98,1.38,0,3,3,True
2047-10-23,2,69,431,15.4,1.22,3,5,5,True
2047-10-24,2,126,82,44.79,1.27,3,5,4,True
2047-10-25,2,28,430,46.71,1.31,0,5,3,True
2047-10-26,4,252,624,10.57,1.25,3,4,8,True
2047-10-27,3,207,477,23.53,1.21,4,0,7,False
2047-10-28,3,129,782,14.61,1.18,2,1,7,False
2047-10-29,1,164,706,59.91,1.08,0,1,8,False
2047-10-30,0,247,368,39.67,1.49,1,1,4,False
2047-10-31,1,133,652,33.29,1.05,3,2,2,False
2047-11-01,1,82,954,33.15,1.3,3,5,4,True
2047-11-02,1,294,968,58.24,1.48,2,0,3,False
2047-11-03,1,143,635,42.99,1.19,4,0,5,False
2047-11-04,3,105,140,18.43,1.13,3,1,4,False
2047-11-05,0,89,719,32.41,1.48,1,0,8,False
2047-11-06,1,66,626,48.71,1.4,2,0,9,False
2047-11-07,3,218,717,31.17,1.33,3,2,2,False
2047-11-08,1,220,455,25.48,1.31,1,1,5,False
2047-11-09,2,295,501,59.56,1.18,3,0,9,False
2047-11-10,1,56,402,56.78,1.32,1,4,8,True
2047-11-11,1,222,952,57.08,1.36,2,1,6,False
2047-11-12,4,149,287,16.58,1.02,4,0,6,False
2047-11-13,2,83,354,21.71,1.06,0,2,5,False
2047-11-14,0,282,342,32.1,1.16,0,5,7,True
2047-11-15,1,139,148,51.61,1.16,4,4,7,True
2047-11-16,0,297,209,46.84,1.45,3,3,3,True
2047-11-17,2,221,111,52.48,1.34,2,3,4,True
2047-11-18,1,65,653,56.04,1.19,1,5,4,True
2047-11-19,4,187,975,49.04,1.4,2,4,7,True
2047-11-20,3,129,535,23.09,1.16,4,3,5,True
2047-11-21,4,65,48,24.27,1.5,3,6,4,True
2047-11-22,4,231,799,27.62,1.39,3,4,6,True
2047-11-23,3,47,330,25.15,1.4,4,6,5,True
2047-11-24,3,106,364,22.45,1.13,2,5,7,True
2047-11-25,3,176,10,47.62,1.07,0,6,8,True
2047-11-26,1,284,187,11.7,1.19,2,5,4,True
2047-11-27,0,284,508,46.42,1.17,3,0,2,False
2047-11-28,0,41,579,51.18,1.38,3,3,7,True
2047-11-29,3,275,444,13.3,1.09,4,3,7,True
2047-11-30,4,210,89,13.09,1.26,2,4,8,True
2047-12-01,2,251,621,24.27,1.31,0,0,3,False
2047-12-02,3,205,900,20.42,1.19,2,0,2,False
2047-12-03,4,202,675,39.06,1.1,3,1,9,False
2047-12-04,4,221,992,43.77,1.45,2,1,7,False
2047-12-05,1,84,447,41.71,1.07,3,0,2,False
2047-12-06,1,62,717,27.87,1.15,3,5,4,True
2047-12-07,0,240,31,34.92,1.38,1,5,5,True
2047-12-08,0,36,326,42.0,1.3,0,5,6,True
2047-12-09,2,202,73,15.97,1.37,4,4,5,True
2047-12-10,2,63,250,21.48,1.4,0,2,9,False
2047-12-11,2,207,449,54.52,1.45,2,2,4,False
2047-12-12,2,282,905,27.12,1.15,1,1,4,False
2047-12-13,4,193,354,50.06,1.24,3,3,6,True
2047-12-14,4,73,532,22.55,1.34,0,2,2,False
2047-12-15,0,239,295,12.08,1.4,3,3,2,True
2047-12-16,1,65,297,35.02,1.29,3,3,9,True
2047-12-17,1,279,327,54.62,1.26,1,6,8,True
2047-12-18,3,214,301,50.96,1.35,0,5,5,True
2047-12-19,4,80,511,22.65,1.19,1,5,3,True
2047-12-20,2,185,337,55.5,1.45,3,5,4,True
2047-12-21,2,179,584,33.99,1.11,0,0,6,False
2047-12-22,3,170,373,12.45,1.44,3,2,5,False
2047-12-23,1,130,552,11.4,1.32,3,2,8,False
2047-12-24,2,56,93,34.26,1.3,0,3,6,True
2047-12-25,1,22,131,37.32,1.23,4,3,2,True
2047-12-26,3,32,610,14.0,1.08,1,5,7,True
2047-12-27,1,181,909,56.11,1.43,2,0,8,False
2047-12-28,1,283,909,45.91,1.03,3,5,2,True
2047-12-29,1,102,52,50.06,1.13,1,4,5,True
2047-12-30,2,284,495,39.2,1.05,1,2,8,False
2047-12-31,0,238,228,43.18,1.05,0,5,3,True
2048-01-01,4,165,639,29.39,1.2,0,5,2,True
2048-01-02,1,180,211,43.96,1.08,0,2,6,False
2048-01-03,1,248,796,58.91,1.29,1,0,4,False
2048-01-04,1,253,790,42.39,1.31,0,0,8,False
2048-01-05,0,108,503,27.08,1.44,2,6,4,True
2048-01-06,3,234,494,24.26,1.15,1,4,3,True
2048-01-07,2,116,852,58.17,1.15,0,3,5,True
2048-01-08,0,232,670,19.25,1.12,3,2,3,False
2048-01-09,1,119,863,50.31,1.39,1,3,6,True
2048-01-10,0,164,232,33.26,1.21,4,2,8,False
2048-01-11,0,29,70,32.19,1.28,4,6,9,True
2048-01-12,0,63,716,47.38,1.19,1,0,3,False
2048-01-13,3,270,188,17.4,1.08,1,5,8,True
2048-01-14,4,246,662,33.31,1.05,4,6,4,True
2048-01-15,2,268,7,11.79,1.43,3,0,7,False
2048-01-16,3,188,331,43.52,1.13,3,6,9,True
2048-01-17,3,149,611,12.92,1.47,3,0,8,False
2048-01-18,4,38,15,14.36,1.47,2,6,2,True
2048-01-19,3,254,665,52.24,1.24,2,4,2,True
2048-01-20,0,20,668,32.15,1.48,3,6,8,True
2048-01-21,0,149,92,20.05,1.01,4,2,7,False
2048-01-22,1,46,261,39.63,1.05,2,6,5,True
2048-01-23,3,21,548,35.96,1.12,0,0,8,False
2048-01-24,1,269,160,30.55,1.1,2,5,6,True
2048-01-25,2,241,350,55.27,1.13,4,6,5,True
2048-01-26,0,157,173,47.47,1.23,4,4,9,True
2048-01-27,2,294,316,17.58,1.03,1,3,8,True
2048-01-28,4,160,936,38.54,1.28,4,4,7,True
2048-01-29,0,275,17,14.44,1.15,3,4,3,True
2048-01-30,2,114,485,22.23,1.04,4,1,3,False
2048-01-31,4,192,366,55.49,1.38,2,3,9,True
2048-02-01,2,76,350,33.1,1.33,2,1,3,False
2048-02-02,4,121,527,54.61,1.4,2,5,6,True
2048-02-03,4,188,871,18.3,1.47,4,6,8,True
2048-02-04,0,89,434,20.27,1.29,3,2,2,False
2048-02-05,1,68,932,27.64,1.39,3,4,7,True
2048-02-06,4,24,269,28.32,1.1,1,4,4,True
2048-02-07,4,221,870,47.26,1.21,0,6,4,True
2048-02-08,0,221,67,39.97,1.27,3,4,3,True
2048-02-09,1,198,29,37.66,1.27,2,4,8,True
2048-02-10,3,76,315,40.12,1.36,1,1,3,False
2048-02-11,3,205,820,46.61,1.4,3,2,8,False
2048-02-12,1,111,736,54.64,1.33,3,1,3,False
2048-02-13,2,246,163,30.74,1.02,0,4,6,True
2048-02-14,0,131,925,50.15,1.18,0,2,4,False
2048-02-15,1,167,319,34.75,1.29,0,3,5,True
2048-02-16,3,288,13,46.1,1.25,3,1,2,False
2048-02-17,4,222,278,53.74,1.02,3,6,5,True
2048-02-18,3,75,431,11.61,1.49,2,0,2,False
2048-02-19,4,204,667,37.33,1.48,4,3,6,True
2048-02-20,0,73,633,59.47,1.39,0,3,2,True
2048-02-21,4,56,262,34.81,1.03,2,4,9,True
2048-02-22,1,230,681,53.22,1.22,2,4,6,True
2048-02-23,4,289,521,19.29,1.2,1,3,4,True
2048-02-24,2,239,963,40.21,1.28,2,6,8,True
2048-02-25,1,247,171,53.52,1.03,0,6,8,True
2048-02-26,0,230,357,31.58,1.21,4,1,2,False
2048-02-27,1,20,12,34.34,1.38,2,2,3,False
2048-02-28,2,42,724,14.1,1.5,3,1,3,False
2048-02-29,0,207,672,12.11,1.3,3,1,8,False
2048-03-01,3,37,231,33.44,1.47,2,3,6,True
2048-03-02,2,68,475,52.17,1.5,0,1,9,False
2048-03-03,0,66,470,56.57,1.22,4,6,9,True
2048-03-04,4,134,159,42.93,1.33,4,2,4,False
2048-03-05,1,58,638,51.32,1.11,0,6,6,True
2048-03-06,0,236,559,46.74,1.24,3,3,5,True
2048-03-07,1,229,260,45.07,1.04,3,1,5,False
2048-03-08,4,281,572,48.45,1.01,1,4,5,True
2048-03-09,0,230,633,35.27,1.45,2,5,3,True
2048-03-10,3,72,601,32.9,1.43,2,1,7,False
2048-03-11,2,152,358,17.96,1.16,3,5,5,True
2048-03-12,0,283,254,52.19,1.23,2,6,2,True
2048-03-13,4,130,601,12.23,1.25,0,5,9,True
2048-03-14,0,62,514,23.37,1.26,4,5,5,True
2048-03-15,1,257,279,36.0,1.07,1,3,3,True
2048-03-16,0,266,116,58.58,1.39,0,3,2,True
2048-03-17,3,23,609,49.3,1.17,0,5,4,True
2048-03-18,0,192,161,28.43,1.02,0,4,6,True
2048-03-19,2,212,851,45.7,1.34,2,3,6,True
2048-03-20,0,22,886,56.57,1.41,4,6,7,True
2048-03-21,1,297,989,36.94,1.46,1,5,2,True
2048-03-22,0,75,297,33.1,1.34,3,5,7,True
2048-03-23,3,293,915,37.65,1.1,0,0,2,False
2048-03-24,4,195,296,25.58,1.29,0,6,7,True
2048-03-25,0,135,593,55.37,1.46,0,3,6,True
2048-03-26,0,103,357,49.86,1.18,3,1,6,False
2048-03-27,2,178,659,45.27,1.48,2,2,2,False
2048-03-28,3,99,517,39.45,1.05,2,1,6,False
2048-03-29,4,85,377,58.47,1.36,4,3,8,True
2048-03-30,1,228,696,24.89,1.06,2,5,8,True
2048-03-31,0,29,425,24.16,1.4,2,6,7,True
2048-04-01,4,218,763,22.11,1.05,1,0,4,False
2048-04-02,1,78,536,47.09,1.16,1,1,5,False
2048-04-03,3,253,552,49.86,1.39,2,2,8,False
2048-04-04,3,263,168,39.86,1.23,1,5,7,True
2048-04-05,4,73,514,42.6,1.44,4,1,5,False
2048-04-06,1,28,363,27.45,1.2,2,4,4,True
2048-04-07,3,120,682,11.99,1.5,1,0,5,False
2048-04-08,4,222,429,22.68,1.01,3,3,5,True
2048-04-09,3,172,568,39.22,1.35,1,6,5,True
2048-04-10,3,129,82,50.65,1.46,1,1,3,False
2048-04-11,3,285,329,48.86,1.27,3,1,8,False
2048-04-12,2,171,690,18.97,1.49,4,6,7,True
2048-04-13,1,102,132,12.57,1.35,3,1,7,False
2048-04-14,4,153,597,52.53,1.21,4,1,4,False
2048-04-15,4,179,456,13.78,1.26,3,2,7,False
2048-04-16,1,58,352,29.67,1.44,4,4,6,True
2048-04-17,1,195,782,14.71,1.48,4,5,8,True
2048-04-18,1,32,343,38.2,1.28,0,4,2,True
2048-04-19,1,86,93,28.17,1.15,0,0,4,False
2048-04-20,0,267,381,20.12,1.12,1,0,4,False
2048-04-21,4,60,867,39.76,1.24,3,2,7,False
2048-04-22,0,203,761,28.17,1.15,4,6,3,True
2048-04-23,3,54,294,18.34,1.21,0,6,3,True
2048-04-24,3,95,197,45.0,1.42,1,4,9,True
2048-04-25,4,89,78,51.84,1.24,1,0,8,False
2048-04-26,3,253,677,23.69,1.32,1,3,5,True
2048-04-27,1,30,550,19.32,1.05,0,4,3,True
2048-04-28,0,43,819,13.76,1.38,2,1,6,False
2048-04-29,1,293,213,36.4,1.24,1,4,6,True
2048-04-30,3,46,642,51.56,1.18,2,3,8,True
2048-05-01,0,73,668,22.54,1.31,2,1,5,False
2048-05-02,1,74,988,33.03,1.05,2,4,8,True
2048-05-03,4,252,893,18.04,1.21,1,1,3,False
2048-05-04,1,296,158,30.21,1.41,4,1,5,False
2048-05-05,3,139,833,10.77,1.13,2,2,2,False
2048-05-06,0,244,738,55.54,1.46,0,3,3,True
2048-05-07,4,77,556,43.83,1.3,0,2,3,False
2048-05-08,0,274,200,26.64,1.27,2,4,3,True
2048-05-09,4,195,21,54.06,1.2,2,6,9,True
2048-05-10,0,73,338,19.15,1.37,2,5,3,True
2048-05-11,3,165,241,13.94,1.28,0,6,6,True
2048-05-12,4,278,740,57.13,1.4,3,6,7,True
2048-05-13,2,171,905,25.45,1.17,4,1,5,False
2048-05-14,0,281,237,56.8,1.35,3,4,9,True
2048-05-15,0,38,148,41.88,1.47,0,4,6,True
2048-05-16,1,190,784,59.0,1.14,0,5,5,True
2048-05-17,4,216,578,47.67,1.49,1,2,2,False
2048-05-18,2,92,6,15.27,1.21,3,4,8,True
2048-05-19,3,104,232,52.61,1.02,2,3,3,True
2048-05-20,1,151,868,17.39,1.18,2,1,4,False
2048-05-21,2,139,803,44.61,1.07,0,0,8,False
2048-05-22,4,235,767,35.02,1.15,1,5,8,True
2048-05-23,2,155,578,45.39,1.05,3,3,6,True
2048-05-24,0,135,761,48.25,1.09,1,6,7,True
2048-05-25,0,80,76,50.18,1.06,4,0,4,False
2048-05-26,1,36,488,51.75,1.02,1,5,2,True
2048-05-27,4,53,925,52.36,1.15,4,0,9,False
2048-05-28,4,39,86,30.63,1.47,3,2,4,False
2048-05-29,2,227,763,54.46,1.47,2,0,2,False
2048-05-30,1,181,966,45.98,1.42,4,1,6,False
2048-05-31,4,29,221,51.95,1.01,2,2,2,False
2048-06-01,0,113,412,59.46,1.01,1,3,6,True
2048-06-02,2,126,583,15.82,1.01,1,3,7,True
2048-06-03,3,124,201,28.53,1.18,3,3,9,True
2048-06-04,0,90,928,50.33,1.49,2,5,6,True
2048-06-05,1,103,570,14.32,1.45,3,6,4,True
2048-06-06,4,228,275,37.04,1.13,4,4,5,True
2048-06-07,0,278,220,52.92,1.21,1,6,7,True
2048-06-08,3,258,156,10.95,1.41,1,2,8,False
2048-06-09,3,251,180,56.98,1.38,1,2,5,False
2048-06-10,1,225,724,58.91,1.07,1,2,5,False
2048-06-11,0,283,128,26.11,1.05,1,1,3,False
2048-06-12,2,204,242,48.34,1.27,4,2,8,False
2048-06-13,0,133,929,16.36,1.05,4,1,4,False
2048-06-14,3,98,171,48.64,1.41,3,5,2,True
2048-06-15,1,69,502,34.08,1.13,0,3,5,True
2048-06-16,1,114,479,53.01,1.09,1,4,4,True
2048-06-17,2,277,876,20.63,1.09,1,0,3,False
2048-06-18,1,81,269,43.63,1.02,0,6,4,True
2048-06-19,1,161,420,49.31,1.32,3,6,2,True
2048-06-20,1,241,162,20.12,1.08,4,4,5,True
2048-06-21,1,130,954,50.91,1.12,1,4,2,True
2048-06-22,1,123,23,57.9,1.38,3,5,3,True
2048-06-23,3,34,496,40.8,1.03,0,6,8,True
2048-06-24,0,289,192,49.24,1.1,4,4,2,True
2048-06-25,4,178,877,36.63,1.07,4,0,7,False
2048-06-26,1,176,389,39.91,1.0,3,1,3,False
2048-06-27,4,46,496,10.67,1.27,2,3,2,True
2048-06-28,4,104,963,36.21,1.1,2,5,3,True
2048-06-29,3,28,805,38.78,1.32,2,0,4,False
2048-06-30,1,295,128,43.5,1.25,0,6,4,True
2048-07-01,4,246,552,18.47,1.33,2,3,4,True
2048-07-02,1,205,542,22.07,1.49,3,1,7,False
2048-07-03,2,98,35,47.8,1.11,4,3,7,True
2048-07-04,2,235,456,18.38,1.33,3,1,4,False
2048-07-05,2,76,360,30.8,1.42,3,6,8,True
2048-07-06,4,163,764,22.52,1.48,1,0,9,False
2048-07-07,2,86,949,37.26,1.31,0,0,2,False
2048-07-08,3,294,876,59.34,1.07,4,6,8,True
2048-07-09,3,124,214,52.6,1.03,1,6,7,True
2048-07-10,4,207,286,23.47,1.14,0,3,6,True
2048-07-11,1,183,767,28.43,1.46,4,5,3,True
2048-07-12,0,286,924,55.93,1.27,1,3,3,True
2048-07-13,1,70,368,54.91,1.29,2,4,9,True
2048-07-14,1,145,468,18.03,1.31,3,4,8,True
2048-07-15,1,99,898,51.46,1.17,2,3,9,True
2048-07-16,1,202,185,24.88,1.09,4,4,6,True
2048-07-17,0,36,473,37.19,1.48,1,6,3,True
2048-07-18,2,189,60,10.25,1.38,1,3,3,True
2048-07-19,1,299,261,59.93,1.26,1,2,4,False
2048-07-20,3,233,787,48.05,1.19,3,4,3,True
2048-07-21,4,217,110,22.09,1.24,1,6,3,True
2048-07-22,4,26,828,44.19,1.02,0,3,5,True
2048-07-23,3,30,941,24.67,1.12,0,2,8,False
2048-07-24,1,31,140,14.47,1.13,0,6,8,True
2048-07-25,0,129,744,31.27,1.22,2,4,8,True
2048-07-26,2,152,534,40.69,1.12,4,0,3,False
2048-07-27,4,147,78,14.49,1.09,2,3,9,True
2048-07-28,2,167,493,35.92,1.38,2,0,6,False
2048-07-29,0,73,30,35.74,1.45,3,5,3,True
2048-07-30,4,98,515,41.43,1.03,2,4,9,True
2048-07-31,2,116,508,22.23,1.1,3,5,6,True
2048-08-01,0,268,970,11.03,1.39,0,2,7,False
2048-08-02,2,146,629,26.24,1.41,0,3,3,True
2048-08-03,1,49,65,29.93,1.25,2,2,6,False
2048-08-04,0,43,509,41.79,1.35,2,6,3,True
2048-08-05,2,220,911,56.51,1.04,0,0,7,False
2048-08-06,1,150,370,20.17,1.42,1,3,3,True
2048-08-07,1,141,286,44.37,1.42,0,5,9,True
2048-08-08,0,169,175,14.87,1.35,1,0,5,False
2048-08-09,3,33,122,19.53,1.46,0,0,7,False
2048-08-10,4,48,230,35.46,1.02,4,2,5,False
2048-08-11,0,69,554,45.42,1.12,3,5,3,True
2048-08-12,1,259,3,52.93,1.18,3,4,9,True
2048-08-13,1,175,701,47.2,1.08,4,5,5,True
2048-08-14,0,156,815,10.77,1.41,1,0,9,False
2048-08-15,3,173,411,44.2,1.38,2,6,2,True
2048-08-16,4,100,249,51.23,1.39,2,0,7,False
2048-08-17,2,106,655,36.28,1.15,3,1,2,False
2048-08-18,0,283,486,58.28,1.38,2,2,9,False
2048-08-19,4,277,344,10.22,1.06,1,0,9,False
2048-08-20,4,204,893,50.93,1.05,2,5,7,True
2048-08-21,1,199,332,26.74,1.29,0,1,4,False
2048-08-22,2,205,452,42.52,1.02,4,6,7,True
2048-08-23,0,142,157,44.67,1.47,3,2,4,False
2048-08-24,1,115,576,25.31,1.16,2,3,9,True
2048-08-25,1,112,836,59.77,1.24,1,4,2,True
2048-08-26,3,22,269,15.16,1.41,2,2,7,False
2048-08-27,4,21,586,17.85,1.2,4,0,8,False
2048-08-28,0,167,417,54.61,1.22,0,1,8,False
2048-08-29,0,164,439,15.96,1.17,3,6,4,True
2048-08-30,0,281,28,29.06,1.18,3,1,3,False
2048-08-31,1,81,977,46.66,1.23,1,3,3,True
2048-09-01,3,245,334,49.57,1.47,0,1,4,False
2048-09-02,2,50,237,57.73,1.47,2,0,2,False
2048-09-03,1,209,152,49.48,1.27,2,2,8,False
2048-09-04,2,287,605,52.23,1.23,1,3,6,True
2048-09-05,3,31,748,57.47,1.4,0,4,7,True
2048-09-06,4,210,833,37.68,1.34,1,6,3,True
2048-09-07,0,44,114,27.17,1.44,4,4,7,True
2048-09-08,2,110,807,48.08,1.37,4,0,5,False
2048-09-09,1,107,730,18.18,1.48,2,3,6,True
2048-09-10,2,293,757,13.41,1.44,4,3,5,True
2048-09-11,4,130,398,49.27,1.43,1,0,3,False
2048-09-12,0,99,31,57.53,1.2,3,5,4,True
2048-09-13,2,159,531,32.12,1.19,4,3,8,True
2048-09-14,4,233,52,18.06,1.37,1,6,5,True
2048-09-15,1,37,717,34.85,1.04,3,1,8,False
2048-09-16,3,73,730,29.67,1.16,3,1,7,False
2048-09-17,1,116,194,28.62,1.47,4,0,9,False
2048-09-18,0,253,304,41.4,1.23,0,0,8,False
2048-09-19,1,259,706,18.74,1.13,4,1,9,False
2048-09-20,1,73,972,29.02,1.24,4,2,2,False
2048-09-21,1,106,344,53.43,1.14,0,0,5,False
2048-09-22,1,280,81,46.48,1.38,4,1,2,False
2048-09-23,0,255,0,12.78,1.43,1,2,6,False
2048-09-24,4,142,166,35.7,1.39,0,2,6,False
2048-09-25,2,73,316,14.56,1.07,1,5,4,True
2048-09-26,3,235,182,57.87,1.17,3,1,2,False
2048-09-27,2,216,964,22.23,1.11,0,6,8,True
2048-09-28,2,58,897,56.63,1.02,3,6,7,True
2048-09-29,3,247,861,51.7,1.37,2,5,4,True
2048-09-30,0,256,272,37.57,1.21,2,1,5,False
